source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:0016125,sterol metabolic process,5.95385497263627e-21,True,"""The chemical reactions and pathways involving sterols, steroids with one or more hydroxyl groups and a hydrocarbon side-chain in the molecule."" [ISBN:0198547684]",129,70,17,24936,0.24285714285714285,0.13178294573643412,query_1,['GO:0008202'],"['ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000031349', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IEA'], ['IGI', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['TAS', 'IEA']]"
GO:BP,GO:0008610,lipid biosynthetic process,6.3474392508385886e-21,True,"""The chemical reactions and pathways resulting in the formation of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."" [GOC:go_curators]",610,70,26,24936,0.37142857142857144,0.04262295081967213,query_1,"['GO:0006629', 'GO:0009058']","['ENSMUSG00000000301', 'ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000027605', 'ENSMUSG00000031349', 'ENSMUSG00000020917', 'ENSMUSG00000025153', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000027035', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000024978', 'ENSMUSG00000025950', 'ENSMUSG00000032018', 'ENSMUSG00000035686', 'ENSMUSG00000008035', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IMP', 'ISS', 'IEA'], ['IEA'], ['IGI', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IMP'], ['IMP', 'ISS'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'TAS', 'IEA']]"
GO:BP,GO:0006694,steroid biosynthetic process,1.0995851540128472e-19,True,"""The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification."" [GOC:go_curators]",152,70,17,24936,0.24285714285714285,0.1118421052631579,query_1,"['GO:0008202', 'GO:0008610']","['ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000031349', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IEA'], ['IGI', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'TAS', 'IEA']]"
GO:BP,GO:0044283,small molecule biosynthetic process,8.404643221103144e-19,True,"""The chemical reactions and pathways resulting in the formation of small molecules, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:vw]",500,70,23,24936,0.32857142857142857,0.046,query_1,"['GO:0009058', 'GO:0044281']","['ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000027605', 'ENSMUSG00000017390', 'ENSMUSG00000031349', 'ENSMUSG00000020917', 'ENSMUSG00000025153', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000023456', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000043445', 'ENSMUSG00000008035', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IEA'], ['IGI', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IMP'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['TAS', 'IEA']]"
GO:BP,GO:0006066,alcohol metabolic process,6.200031480342942e-18,True,"""The chemical reactions and pathways involving alcohols, any of a class of compounds containing one or more hydroxyl groups attached to a saturated carbon atom."" [ISBN:0198506732]",287,70,19,24936,0.2714285714285714,0.06620209059233449,query_1,['GO:0044281'],"['ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000031349', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000025950', 'ENSMUSG00000032018', 'ENSMUSG00000043445', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IEA'], ['IGI', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['TAS', 'IEA']]"
KEGG,KEGG:01100,Metabolic pathways,1.1627769431710214e-17,True,Metabolic pathways,1646,56,39,10539,0.6964285714285714,0.023693803159173753,query_1,['KEGG:00000'],"['ENSMUSG00000000301', 'ENSMUSG00000006517', 'ENSMUSG00000027605', 'ENSMUSG00000017390', 'ENSMUSG00000064368', 'ENSMUSG00000031349', 'ENSMUSG00000020917', 'ENSMUSG00000021520', 'ENSMUSG00000025153', 'ENSMUSG00000041939', 'ENSMUSG00000022354', 'ENSMUSG00000027035', 'ENSMUSG00000029575', 'ENSMUSG00000026895', 'ENSMUSG00000093930', 'ENSMUSG00000023456', 'ENSMUSG00000059734', 'ENSMUSG00000030647', 'ENSMUSG00000033105', 'ENSMUSG00000025651', 'ENSMUSG00000024978', 'ENSMUSG00000025950', 'ENSMUSG00000032018', 'ENSMUSG00000043445', 'ENSMUSG00000006057', 'ENSMUSG00000040354', 'ENSMUSG00000075706', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000023832', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467', 'ENSMUSG00000061518', 'ENSMUSG00000020444']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
GO:BP,GO:0006629,lipid metabolic process,1.7081572475503304e-17,True,"""The chemical reactions and pathways involving lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent. Includes fatty acids; neutral fats, other fatty-acid esters, and soaps; long-chain (fatty) alcohols and waxes; sphingoids and other long-chain bases; glycolipids, phospholipids and sphingolipids; and carotenes, polyprenols, sterols, terpenes and other isoprenoids."" [GOC:ma]",1266,70,30,24936,0.42857142857142855,0.023696682464454975,query_1,['GO:0044238'],"['ENSMUSG00000000301', 'ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000027605', 'ENSMUSG00000031349', 'ENSMUSG00000020917', 'ENSMUSG00000025153', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000027035', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000024978', 'ENSMUSG00000025950', 'ENSMUSG00000032018', 'ENSMUSG00000043445', 'ENSMUSG00000035686', 'ENSMUSG00000075706', 'ENSMUSG00000008035', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000023832', 'ENSMUSG00000036151', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IMP', 'ISS', 'IEA'], ['IEA'], ['IGI', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IMP', 'TAS', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IMP'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['ISS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'TAS', 'IEA']]"
REAC,REAC:R-MMU-8957322,Metabolism of steroids,5.192360902413789e-17,True,Metabolism of steroids,121,52,17,8514,0.3269230769230769,0.14049586776859505,query_1,['REAC:R-MMU-556833'],"['ENSMUSG00000006517', 'ENSMUSG00000031349', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000023832', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
KEGG,KEGG:00100,Steroid biosynthesis,1.0388125251520075e-16,True,Steroid biosynthesis,20,56,10,10539,0.17857142857142858,0.5,query_1,['KEGG:00000'],"['ENSMUSG00000031349', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000001467']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
GO:BP,GO:0008202,steroid metabolic process,3.5323640860974046e-15,True,"""The chemical reactions and pathways involving steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus."" [ISBN:0198547684]",277,70,17,24936,0.24285714285714285,0.061371841155234655,query_1,['GO:0006629'],"['ENSMUSG00000006517', 'ENSMUSG00000045294', 'ENSMUSG00000031349', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000093930', 'ENSMUSG00000033105', 'ENSMUSG00000032018', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467']","[['IEA'], ['IGI', 'IEA'], ['IMP', 'IEA'], ['IDA', 'IMP', 'IEA'], ['IEA'], ['IEA'], ['ISS', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['ISS', 'TAS', 'IEA']]"
REAC,REAC:R-MMU-1430728,Metabolism,9.824548449070089e-15,True,Metabolism,1740,52,39,8514,0.75,0.022413793103448276,query_1,['REAC:0000000'],"['ENSMUSG00000000301', 'ENSMUSG00000006517', 'ENSMUSG00000027605', 'ENSMUSG00000017390', 'ENSMUSG00000064368', 'ENSMUSG00000031349', 'ENSMUSG00000020917', 'ENSMUSG00000025153', 'ENSMUSG00000020538', 'ENSMUSG00000041939', 'ENSMUSG00000022354', 'ENSMUSG00000027035', 'ENSMUSG00000029575', 'ENSMUSG00000026895', 'ENSMUSG00000093930', 'ENSMUSG00000023456', 'ENSMUSG00000059734', 'ENSMUSG00000030647', 'ENSMUSG00000033105', 'ENSMUSG00000025651', 'ENSMUSG00000024978', 'ENSMUSG00000025950', 'ENSMUSG00000032018', 'ENSMUSG00000006057', 'ENSMUSG00000035686', 'ENSMUSG00000075706', 'ENSMUSG00000008035', 'ENSMUSG00000026675', 'ENSMUSG00000058454', 'ENSMUSG00000021273', 'ENSMUSG00000022351', 'ENSMUSG00000058258', 'ENSMUSG00000031604', 'ENSMUSG00000023832', 'ENSMUSG00000024799', 'ENSMUSG00000021670', 'ENSMUSG00000001467', 'ENSMUSG00000020444', 'ENSMUSG00000046814']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
