baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000000290,122.879094909041,-0.0160493551066567,0.174439437350403,-0.0920053134224331,0.926693817999852,0.966172800183522
ENSMUSG00000000295,16.2439512221025,0.188581657832161,0.41294727857701,0.456672480036681,0.64790647417271,0.813122115004501
ENSMUSG00000000296,92.6214790235389,-0.411573995625566,0.196339408923962,-2.09623731619239,0.0360611442119098,0.125212524478775
ENSMUSG00000000301,4034.47514548043,-0.0542450410831053,0.0693809765179424,-0.781843147870327,0.434306759886539,0.655365776159724
ENSMUSG00000000303,1366.93951602978,0.938982083153855,0.130279903755714,7.20742076164355,5.70216005682668e-13,2.91340171364981e-11
ENSMUSG00000000305,28.6875880881239,0.315184171397131,0.321712767587539,0.979706754446321,0.327230891026131,0.557485052244048
ENSMUSG00000000308,2.63898915408083,1.30239000701027,1.84481455183306,0.705973402972231,0.480204677746278,NA
ENSMUSG00000000317,46.0569067892033,-0.347753826186129,0.288433290794963,-1.20566466245165,0.227946815670703,0.445579422269366
ENSMUSG00000000318,4.36833832831478,0.51847772627317,0.807483151321405,0.642091076977528,0.520814049212065,NA
ENSMUSG00000000320,11.1488488777472,0.097921500275979,0.50412637184627,0.194239987718475,0.845987973409585,0.925783914609885
ENSMUSG00000000326,12794.1621781877,0.623494849570395,0.179940587447419,3.46500396833809,0.000530223655379911,0.00441535644490448
ENSMUSG00000000339,164.736337521301,-0.02440264989315,0.168716450027774,-0.144637051627941,0.884997441848407,0.946359698263318
ENSMUSG00000000340,2129.61909520978,0.0354193429114217,0.0991562827913844,0.357207248137172,0.720936660147133,0.857325721701264
ENSMUSG00000000346,1483.59204087636,0.0716890195698404,0.0706886146897229,1.01415227734351,0.310510096224318,0.539904171456354
ENSMUSG00000000355,362.713613641426,0.152028574377797,0.112801030711167,1.34775873428918,0.177735994299893,0.380881601027799
ENSMUSG00000000359,8.48732923192079,0.370042618649422,0.640222455922335,0.577990689371121,0.563270405239042,0.754609087311166
ENSMUSG00000000365,2.5626078951423,-1.75627551889219,1.38156534090414,-1.27122146661759,0.203649871769399,NA
ENSMUSG00000000374,1049.72102713388,-0.0768958597829986,0.0849847130216612,-0.904819902885347,0.36556080582433,0.592969848908399
ENSMUSG00000000378,317.30167844418,0.00957206024877091,0.123159243145703,0.0777210057831122,0.938049984448029,0.971508238181265
ENSMUSG00000000384,615.108966433779,-0.391028623241391,0.101397333824523,-3.85639945837334,0.000115069394436156,0.00122164898275222
ENSMUSG00000000385,82.2164936665383,0.436733236174368,0.201122684043199,2.17147676927662,0.0298951513345324,0.109077273386079
ENSMUSG00000000386,37.8589434166179,0.782499439081376,0.377645189350714,2.07204927044544,0.0382608465571309,0.131224285436967
ENSMUSG00000000392,8.82827660340644,0.0480643049302287,0.59251816276867,0.0811187031054674,0.935347551776594,0.97028537273838
ENSMUSG00000000399,1879.59319108446,0.122027055631955,0.0779473212607908,1.56550672503145,0.117464141770955,0.289099256441377
ENSMUSG00000000402,1.21994601117993,0.190909277656456,1.40395294606717,0.135979826240787,0.891837229144903,NA
ENSMUSG00000000409,11.1860546359247,0.472971556658639,0.502292247268706,0.941626232995825,0.34638403413308,0.574639180780042
ENSMUSG00000000416,10.9012793140236,0.335456482277008,0.551941247220099,0.607775707951824,0.543336242753425,0.740195449112918
ENSMUSG00000000420,1139.32860841627,0.176102773875386,0.0805890215475113,2.18519558239784,0.0288745092949349,0.106286983498104
ENSMUSG00000000439,333.733439498825,-0.0729127901056856,0.111280760096945,-0.655214702363338,0.512329529647273,0.717036438288603
ENSMUSG00000000440,213.290004610017,-0.0168126505389017,0.172193610356605,-0.0976380627834181,0.922219699159575,0.964056942121743
ENSMUSG00000000441,2242.00355311368,0.202623531804496,0.0624398192388584,3.24510119142684,0.00117408893827316,0.0086116517830658
ENSMUSG00000000486,17.9056369838777,0.0669139123969473,0.496399339483418,0.134798552444856,0.892771150373791,0.949473941430956
ENSMUSG00000000489,32.3842224052398,0.303847603782343,0.302541708325974,1.00431641463121,0.31522612415954,0.544894778272308
ENSMUSG00000000530,60.9906139529679,0.17248578754307,0.222646458541406,0.77470707898546,0.438512767060965,0.658933092749724
ENSMUSG00000000531,47.5084747280715,-0.939577783346741,0.271274791163178,-3.46356467299449,0.000533068434986962,0.00442923133021647
ENSMUSG00000000532,364.863182204214,0.0445354293004379,0.141473983403324,0.314795895535598,0.752916628309765,0.876560966650564
ENSMUSG00000000538,751.747670142705,-0.297658730857103,0.105374652858418,-2.82476594496628,0.00473151646720047,0.0265581352125502
ENSMUSG00000000552,138.466442785034,0.241159624341083,0.199784980274923,1.20709586881469,0.227395225684485,0.444719334147513
ENSMUSG00000000555,753.847958838005,0.362300927320801,0.101591338650639,3.56625803078266,0.000362114844595219,0.00322805022463665
ENSMUSG00000000561,265.395912241848,0.170714485948305,0.121988494070421,1.39943104674901,0.161683762188163,0.357426272783457
ENSMUSG00000000563,4350.83663409811,0.187192526075271,0.070145002320776,2.66865093566085,0.00761565520301369,0.038773925132942
ENSMUSG00000000567,131.395890271444,1.982278597183,0.242025905697879,8.19035710853811,2.60452223422976e-16,1.89583054501628e-14
ENSMUSG00000000568,525.984934778741,-0.28897779134861,0.106188371804494,-2.72136945352786,0.00650120575867399,0.0341392281759392
ENSMUSG00000000579,19.09639791525,-0.25519589796491,0.378415243908704,-0.674380596640229,0.500069375439394,0.707518053952194
ENSMUSG00000000581,520.317159268928,0.234747992221689,0.104991327222766,2.23587984294752,0.0253596430203183,0.0964356081552706
ENSMUSG00000000594,2710.67864356556,0.235531300392348,0.12512819953257,1.8823199028852,0.0597925937736091,0.180898412857298
ENSMUSG00000000600,756.185994298283,0.133894045893948,0.0920139650983047,1.45514918035431,0.145627966407721,0.334310975303209
ENSMUSG00000000605,1600.71346571683,-0.0347131772457826,0.0849251208588392,-0.408750401468161,0.682722841818469,0.834749567771591
ENSMUSG00000000627,2.50820387244145,1.30706310986459,1.21305767185473,1.07749461562378,0.281259354956351,NA
ENSMUSG00000000628,62.498597131339,0.186543820607792,0.289121092743155,0.645210001241628,0.518791105857819,0.721896736948279
ENSMUSG00000000631,3237.67659260292,-0.692704572442794,0.087422616072565,-7.92363124740875,2.30673035948318e-15,1.5008811698172e-13
ENSMUSG00000000673,9201.72865618486,0.137235466376334,0.0980838478690355,1.39916478969682,0.161763572564239,0.357453993657685
ENSMUSG00000000682,45.1770470117785,0.182107851208901,0.255213795928534,0.713550184645565,0.475505370579503,0.689971883525201
ENSMUSG00000000686,1447.39469050524,-0.37076397946567,0.0977145642188908,-3.79435739625385,0.000148026327642143,0.00151943830582318
ENSMUSG00000000690,1.9211255912031,-0.0122651986679934,1.49001227245462,-0.00823160915835133,0.993432200313754,NA
ENSMUSG00000000693,41.6373842243324,0.12636906760266,0.28994156531783,0.435843227459076,0.66295047817529,0.822867988210878
ENSMUSG00000000708,2648.85998764118,-0.226174398146952,0.0872053594932479,-2.59358369097101,0.00949814192504973,0.0459964625179816
ENSMUSG00000000711,1808.0828891526,0.0727357235297319,0.0736480806494579,0.98761193622861,0.323342738268369,0.553047917460951
ENSMUSG00000000732,17.7294354320225,-0.0741517996986985,0.38470183728085,-0.192751353159159,0.847153703488477,0.926169479960895
ENSMUSG00000000738,956.996870441923,-0.134573533459991,0.0740316158327836,-1.81778463087926,0.0690970565796047,0.199615110354382
ENSMUSG00000000739,478.210174805545,-0.0230272103219551,0.379999448776382,-0.060598009802656,0.951679358560523,0.977634176750409
ENSMUSG00000000740,2701.00708589029,-0.0533563517587171,0.0719243530914135,-0.741839856257072,0.458184369245668,0.675850562611751
ENSMUSG00000000743,1061.17920903905,-0.190901085823563,0.0835961785940308,-2.28361019647368,0.0223944499993385,0.0878852603248288
ENSMUSG00000000751,646.192641564594,0.249692374863899,0.100676717971055,2.48014019423723,0.0131330734850465,0.0593170930539399
ENSMUSG00000000753,10918.4724922436,0.0170402170694486,0.0610515462162159,0.279111965634747,0.78015890065006,0.891050793907922
ENSMUSG00000000759,443.283570522169,0.245268732776204,0.0909971216013438,2.69534605556779,0.00703155613090459,0.0364639024992681
ENSMUSG00000000776,136.703220304999,0.107301412806452,0.162556425549082,0.66008718169097,0.509197884054334,0.714535516699836
ENSMUSG00000000782,47.3201863703906,-0.362856110698104,0.28283012968712,-1.28294715665376,0.199510590126123,0.409664332936972
ENSMUSG00000000787,5744.00725199732,0.0790869936319024,0.0809626956699734,0.976832514992869,0.328652075975147,0.558592892965116
ENSMUSG00000000791,35.7214587722588,-2.17965266935427,0.413656913400471,-5.26922819066752,1.36998569687277e-07,3.02897947210109e-06
ENSMUSG00000000794,2.48671004027041,2.61441573373064,1.41276391805214,1.8505680250776,0.064231723284924,NA
ENSMUSG00000000804,1187.94295196408,0.0548640621492842,0.0922706103180747,0.59459953673393,0.552111189818649,0.746814126168781
ENSMUSG00000000811,206.38439960676,-0.416193151349664,0.147987152864428,-2.81236001432463,0.00491794248232843,0.0274019297835713
ENSMUSG00000000817,2.92898576040462,-0.355423463017265,1.01543663752612,-0.350020326116234,0.726323443345209,NA
ENSMUSG00000000823,911.227362174129,-0.14910862193001,0.0831808096320814,-1.79258440245455,0.0730394022726271,0.2074265535446
ENSMUSG00000000826,1654.98176981048,-0.12643705873065,0.0890510666499638,-1.41982643765111,0.155658216184638,0.349239637466475
ENSMUSG00000000827,572.140332136086,-0.167503642364311,0.0950796728783943,-1.7617187490595,0.0781168284618459,0.217368381988712
ENSMUSG00000000838,513.528030162812,0.0443253833310015,0.11493451323365,0.385657728770229,0.699750172951409,0.845331868659
ENSMUSG00000000861,9.39553351002072,0.102652691661138,0.504625668086769,0.203423444650238,0.838804076704408,0.922672908276634
ENSMUSG00000000876,2028.97070124191,0.827542040707633,0.100613796107181,8.22493606966265,1.95294996401535e-16,1.4684894045457e-14
ENSMUSG00000000881,389.711082005857,0.13423618006565,0.145756718221586,0.920960499821204,0.357071050117379,0.584341403338583
ENSMUSG00000000884,25.7979203731094,0.417778915630605,0.361826489688481,1.15463883252522,0.248238357545018,0.468552574421282
ENSMUSG00000000901,8.65394278987479,0.795414974566204,0.582600928173914,1.36528271085892,0.172164210830745,0.373057441509508
ENSMUSG00000000902,351.19274880208,-0.0227558168438778,0.107535796656641,-0.211611552165615,0.83241009610402,0.920444340513693
ENSMUSG00000000903,2.36431010048349,-0.373763736393153,1.13336916018223,-0.329781107095817,0.741565363865746,NA
ENSMUSG00000000915,1076.72574451926,-0.883204991633218,0.175243961901616,-5.03985975921417,4.65873102283166e-07,9.37687263067671e-06
ENSMUSG00000000916,192.570279248003,0.132978037291186,0.137601293606516,0.966401069392918,0.333843529174084,0.563527060981261
ENSMUSG00000000934,436.211975651891,0.0982332153137822,0.129427266488313,0.758983929577565,0.447862170156448,0.666981582068753
ENSMUSG00000000942,2.57740322783965,-1.42991200917563,1.14889793619788,-1.2445944623312,0.21328085696276,NA
ENSMUSG00000000948,26.6195471539577,0.859323954645091,0.367543663906477,2.33801868738989,0.0193862787520983,0.0790982005598153
ENSMUSG00000000957,626.299843908644,0.201830740851375,0.112942431125033,1.78702316605827,0.0739337444311611,0.209190241387494
ENSMUSG00000000958,62.4387803810431,-0.220132946243004,0.25594425071922,-0.86008162177668,0.389744051180726,0.615626677979231
ENSMUSG00000000959,686.234687367023,0.0779909286683755,0.111356561641581,0.70037119967301,0.48369551745059,0.695892722504543
ENSMUSG00000000976,500.467363229541,-0.220074583453859,0.0957956394114137,-2.29733404157056,0.0215997212799846,0.0854819158203163
ENSMUSG00000000982,2.22847691082639,2.35190377481112,1.40344791331199,1.67580410537708,0.09377656973993,NA
ENSMUSG00000000983,1.27935702348238,0.301029889272481,1.62307009988644,0.185469431846193,0.85286085415021,NA
ENSMUSG00000001014,4.62454173220442,0.404909036922732,0.863431633837733,0.468953210716887,0.639103080717783,NA
ENSMUSG00000001016,311.135289791271,0.292787736176912,0.122087440869896,2.39818063259205,0.0164767377277882,0.0702100176740636
ENSMUSG00000001017,970.96769758812,0.275218773225971,0.0901661376513978,3.05235180739389,0.00227055814068957,0.014815786868904
ENSMUSG00000001018,298.444003523262,0.170950977430477,0.122484728379377,1.39569217887298,0.162807210528306,0.358955230034176
ENSMUSG00000001025,22.949928869097,0.41713097097893,0.389242255029362,1.07164873697349,0.283877834002915,0.510755818492153
ENSMUSG00000001029,49.1888560274463,0.0777518004252466,0.251059987521092,0.309694114115714,0.756793579130848,0.87847789331322
ENSMUSG00000001034,43.8245933406557,-0.0787759122336517,0.248692451346872,-0.316760367301122,0.751425439029863,0.875850747819882
ENSMUSG00000001036,271.328283327343,0.142508168755762,0.123066412506948,1.1579777605666,0.246873112168673,0.466833248052291
ENSMUSG00000001039,4.62268317690903,-0.0521334132194373,0.738619309418951,-0.0705822506325336,0.943730237119359,NA
ENSMUSG00000001052,558.824799040864,-0.119666279398942,0.114100657179248,-1.04877817847228,0.294280223000699,0.522777691514629
ENSMUSG00000001053,98.4846353279914,0.514936430807675,0.24541014030332,2.09826876008966,0.0358814105359272,0.12475148644563
ENSMUSG00000001054,268.54946676017,0.340026750794412,0.136017228323254,2.49988001509864,0.0124235375452768,0.056790809184547
ENSMUSG00000001056,244.17528708836,-0.194621424475299,0.122944752416575,-1.58299903533794,0.113421684260879,0.282601006117923
ENSMUSG00000001062,362.68747992252,-0.795099033748172,0.126222107266035,-6.29920582828142,2.9917450302617e-10,1.05047153144057e-08
ENSMUSG00000001065,692.676237395921,-0.711035002581381,0.135329649960346,-5.25409622200108,1.48753101268901e-07,3.27523920901596e-06
ENSMUSG00000001076,3.96879549921836,-0.327022445522069,0.926306133641823,-0.3530392746471,0.724058996939827,NA
ENSMUSG00000001082,62.9015926746419,-0.125906973302729,0.215238884413959,-0.584963881621769,0.558572002970088,0.751662696213588
ENSMUSG00000001089,706.715810336315,0.0428495837780169,0.0936773819963194,0.45741653817461,0.647371679458441,0.812834904083728
ENSMUSG00000001095,87.1319650142772,0.780093054206356,0.239819229347547,3.25283779924021,0.0011425869806179,0.00841292335243876
ENSMUSG00000001098,315.320612485197,0.00612387679861849,0.142895665461755,0.0428555812300514,0.965816657238463,0.983649586828414
ENSMUSG00000001100,1615.53237192959,-0.299859716033689,0.086795392491723,-3.45478841013691,0.000550724840218137,0.0045538099198996
ENSMUSG00000001103,14.2351611140668,0.345534555607898,0.471779876852194,0.732406303366246,0.463920612593529,0.680348835699877
ENSMUSG00000001105,484.22935722627,-0.0655682336104054,0.113342219340758,-0.578497880064245,0.562928028239679,0.754564899387915
ENSMUSG00000001119,221.67157070986,-0.0427128757467846,0.163863509894363,-0.260661301435078,0.794353711553468,0.899282189892326
ENSMUSG00000001120,19.2820635563656,-0.0988288283667036,0.440315658074613,-0.224449952106761,0.822407205845972,0.915502323211636
ENSMUSG00000001123,5394.72726889084,0.5902555611859,0.0813567970784475,7.25514747854137,4.01224427984454e-13,2.09702249393448e-11
ENSMUSG00000001127,1538.63777826305,-0.115275815728392,0.0745475820930252,-1.54633876098816,0.122022775481995,0.2961578964614
ENSMUSG00000001128,318.93926079767,0.347842475958191,0.159728026975188,2.17771722687231,0.02942709557307,0.10761581338158
ENSMUSG00000001131,4.8184194280463,0.0231691636509682,0.874134164400767,0.0265052718387355,0.978854328758387,NA
ENSMUSG00000001134,225.138789675691,-0.0630861338178015,0.132387757630026,-0.476525435184902,0.633700091086304,0.80377252959952
ENSMUSG00000001138,382.490430066146,0.445946167674046,0.114487228958902,3.89516081164067,9.81336006365406e-05,0.00106490655394629
ENSMUSG00000001143,276.066307501933,-0.1270313376657,0.162742855910159,-0.780564756316104,0.435058527146943,0.655941358294658
ENSMUSG00000001150,889.631897315903,-0.0451313414985572,0.0795560522614457,-0.567289856845104,0.570517267214238,0.759911075924312
ENSMUSG00000001151,618.390153986795,-0.0733204685375472,0.111223662607521,-0.65921645465206,0.509756782009994,0.714942183883628
ENSMUSG00000001155,8801.96981063249,-0.0617841942986539,0.0989324477848088,-0.624508901599632,0.53229342620862,0.73212161408038
ENSMUSG00000001156,160.278391945109,-0.514655337944408,0.147401371272998,-3.49152340646295,0.000480274382404706,0.00409870576434295
ENSMUSG00000001157,275.71578353908,0.106671832584911,0.121379521477184,0.878828910237239,0.379494048469095,0.606111769294196
ENSMUSG00000001158,200.727555441686,-0.076821374186885,0.152947054844848,-0.502274295276976,0.615474587981284,0.791296105089898
ENSMUSG00000001166,18.3776254385185,0.437947510146419,0.376078240617463,1.16451169689418,0.244216705918366,0.463878610760026
ENSMUSG00000001173,183.473629824742,0.26086166674948,0.141802567160298,1.83961173604561,0.0658252601218422,0.192677280867111
ENSMUSG00000001175,3645.2769725353,0.228935191723956,0.0947177937385417,2.41702411646018,0.0156479803348137,0.0674721272700202
ENSMUSG00000001211,3986.58308343654,0.00727025269656655,0.0717919605029852,0.101268340432969,0.919337447638581,0.962948945379982
ENSMUSG00000001225,1.41091457568016,-2.96459082396507,2.0973279605394,-1.41350846398034,0.157506274491468,NA
ENSMUSG00000001227,138.589631527202,-0.21887711542265,0.182920857890095,-1.19656729116238,0.231475255792709,0.449778274489564
ENSMUSG00000001228,15.558149602034,-0.597276957011246,0.510115056091129,-1.17086714042125,0.241652185053303,0.461117725872001
ENSMUSG00000001229,1248.21754913184,0.497129794928165,0.110322975002799,4.50613115641191,6.60202893044205e-06,0.00010080741683925
ENSMUSG00000001240,102.695461377236,-0.187672991994888,0.182839467700349,-1.02643589130581,0.304686167503971,0.533518365400541
ENSMUSG00000001247,2548.38636339798,0.301626967128762,0.124810623305362,2.41667703550203,0.0156629075098522,0.0675129549825955
ENSMUSG00000001248,357.236136685484,-0.398896792245642,0.117078128877085,-3.40709914030508,0.000656572737379664,0.00527541633395626
ENSMUSG00000001249,5752.71271776262,-0.485072779433367,0.0807870570437625,-6.00433778854703,1.92114370735038e-09,5.83332415978523e-08
ENSMUSG00000001270,78.3841241476783,0.459124767566966,0.284901407166519,1.61152158612757,0.107066086212655,0.271310911366969
ENSMUSG00000001280,1390.03377671772,0.487525449576603,0.086564378138108,5.63194075972899,1.78192896596146e-08,4.61131974779084e-07
ENSMUSG00000001281,24.0160010255119,-0.000920492442429388,0.373030914728117,-0.00246760363842843,0.998031139152805,0.999112569931528
ENSMUSG00000001285,279.922019152781,-0.0606595607061075,0.139474946088215,-0.434913670213873,0.663625091593927,0.823314640536122
ENSMUSG00000001288,125.964190632756,-0.233482574906983,0.183311482529236,-1.27369312432322,0.202772194140498,0.414090641403239
ENSMUSG00000001289,766.13580120673,0.0135206453313462,0.0996581885851942,0.135670189507688,0.892082015107997,0.949247673909391
ENSMUSG00000001300,86.730644238943,0.0135619397189165,0.195477562646417,0.0693784981524842,0.944688343660903,0.974175555487312
ENSMUSG00000001305,197.345899486248,0.365795065932103,0.174225334490455,2.09955152046009,0.0357683111937645,0.12457562786537
ENSMUSG00000001313,106.209052503435,0.0459020302002255,0.191973752652409,0.239105760897098,0.811023574776774,0.909115168097641
ENSMUSG00000001323,2123.93369341514,0.121261532912541,0.0792348310932127,1.53040690867237,0.125916039972216,0.302070722715749
ENSMUSG00000001333,1.02342691866445,2.30347114907439,1.84837016251803,1.2462174491804,0.21268457468507,NA
ENSMUSG00000001334,7.38688397311997,-0.652935081882364,0.620817097254539,-1.05173501949264,0.292921139333374,NA
ENSMUSG00000001348,1823.78484766426,-0.0989692078899243,0.0692670947238262,-1.42880552857779,0.153060136115757,0.344574442850061
ENSMUSG00000001349,3.60084360616023,-0.0273104860338767,2.80621600450467,-0.00973213964642657,0.992234998609157,NA
ENSMUSG00000001366,1307.05201801625,-0.134336736413735,0.0776321463667984,-1.73042666859959,0.0835540725062512,0.227698258559554
ENSMUSG00000001376,378.776534482792,0.00906644125404071,0.118978570510917,0.0762023044579178,0.939258149330103,0.971875513337087
ENSMUSG00000001380,631.278254710057,0.0832288585528778,0.100364610831152,0.8292649955361,0.406954473814943,0.632649293817508
ENSMUSG00000001383,469.298590350589,0.112403698009694,0.102846751019392,1.09292415069583,0.274427103635646,0.49941960068683
ENSMUSG00000001403,3.82012460802801,-0.23765807607957,0.941554988879944,-0.252410192592451,0.800724022604932,NA
ENSMUSG00000001415,998.179858333159,-0.0283404756245975,0.0823654365938103,-0.344082139263829,0.730784514556454,0.863432845133741
ENSMUSG00000001416,1562.90906765566,0.283992396406891,0.0965546322232075,2.94126123074427,0.00326878738706469,0.0198483779622803
ENSMUSG00000001418,797.181574685613,-0.123239412862969,0.103704095158197,-1.18837556679869,0.234685478113265,0.452975082528581
ENSMUSG00000001419,679.797212874251,-0.169433922588732,0.146798066716233,-1.15419723419284,0.24841931625269,0.468606480454175
ENSMUSG00000001420,64.0004580327694,0.150496429882892,0.206892220728013,0.727414638178878,0.466971989927475,0.682791857783784
ENSMUSG00000001424,4078.82877574141,-0.149521614962147,0.0750284274193569,-1.99286617226327,0.0462761033923016,0.151010719381101
ENSMUSG00000001435,25465.8860940644,-0.0727677805602819,0.093325844860587,-0.779717351275894,0.435557263392385,0.656320856010778
ENSMUSG00000001436,179.019850642245,-1.25814000622642,0.150205458475536,-8.37612706619001,5.46978568314276e-17,4.40372997853428e-15
ENSMUSG00000001440,2790.66929570171,0.360513374361317,0.0810513640049384,4.44796184231213,8.66889243334336e-06,0.000127482300996242
ENSMUSG00000001441,635.299248847356,-0.112361262168645,0.0850947743370718,-1.32042493847586,0.186693181830051,0.392673969066216
ENSMUSG00000001444,3.31651190522411,1.13323065227471,0.982795853101445,1.1530682070936,0.248882389852619,NA
ENSMUSG00000001445,645.440036504205,0.011721662639916,0.110604238881592,0.105978421427996,0.915599472961136,0.961046002847798
ENSMUSG00000001467,2538.76476202621,0.164749255328803,0.140190191764685,1.17518389307393,0.239921152769094,0.459023415301504
ENSMUSG00000001472,3829.69247252851,-0.181838984440911,0.0659913515634796,-2.75549719975038,0.00586030061587928,0.0314224864169968
ENSMUSG00000001473,94.6337536394737,0.583527368172165,0.214239347161245,2.72371707580391,0.0064551778693067,0.0339386511921564
ENSMUSG00000001482,828.736599112957,0.256925176021277,0.0891061903832747,2.88335944917135,0.00393458186585192,0.0229355561312573
ENSMUSG00000001493,1.59948007916466,2.74335123564756,1.56945184255779,1.74796776891008,0.0804696086885997,NA
ENSMUSG00000001506,200.616188096102,0.0152460258890524,0.42421170942105,0.0359396630278302,0.971330469760393,0.986743501048332
ENSMUSG00000001507,211.87295788821,0.0501667069919946,0.146166286549325,0.343216675858186,0.731435460273463,0.863689827571797
ENSMUSG00000001517,7.90608689622675,-0.336209927872434,0.630844511101755,-0.532952133141733,0.594066715643273,0.777505543027045
ENSMUSG00000001518,173.313802251733,0.0920458165878507,0.140660362509853,0.654383473392534,0.512864779151667,0.717155916180415
ENSMUSG00000001521,27.4272447615435,-0.222382762328761,0.343150767711285,-0.6480613865794,0.516945247231179,0.720460236589634
ENSMUSG00000001524,207.685076589083,0.300768098445894,0.127227118202424,2.36402508125161,0.0180775886742495,0.0751042066865291
ENSMUSG00000001525,1212.55534337677,0.581763901749474,0.104725857642867,5.55511231746973,2.77433310729443e-08,6.96466835643788e-07
ENSMUSG00000001542,1530.50863434134,-0.404741052985644,0.127562664569516,-3.17288020245985,0.00150934789956866,0.0105853562987347
ENSMUSG00000001552,1061.0163827419,-0.234301704251418,0.101276820042668,-2.31347809057103,0.0206963679898694,0.0829155069430782
ENSMUSG00000001555,21.0091660393303,-0.142220876027128,0.401104158853658,-0.354573426597198,0.722909186783198,0.858135032132769
